SKU,precio,unidades
2252519,63.31,44
57316,89.4,24
544181,252.95,63
114629,109.4,34
57314,149,58
169903,254.95,64
57313,108.2,68
199465,48.95,28
199311,95,11
919809,13.96,67
57950,54.95,78
533287,54.95,145
248399,111.95,29
608469,153.95,36
251961,273.95,39
128950,49.95,22
181243,78.2,45
868396,61.35,26
666390,45,14
634921,167.95,9
3813023,240,13
277982,72.95,15
55523,99.95,31
193054,55.95,29
55848,80,60
55845,121,80
117434,75.4,20
527456,318.99,15
187987,84.99,23
627583,110,42
905687,108,38
203145,63.95,15
629673,129,20
145365,77.33,31
546600,98,26
627265,290,21
551941,109.8,56
162028,135,23
871951,27.66,38
262683,42.95,111
52333,11.96,123
52332,23.98,185
883795,64.95,11
54436,194.95,76
54437,176.95,61
544998,105,116
57946,97,114
57944,76,87
298316,70,118
867657,74,77
248017,60,80
57945,85,78
129383,76.95,44
176669,52.95,14
117474,74.67,43
118058,80.4,38
113824,49,29
117473,65.33,53
52644,91.2,38
120586,86.4,66
120927,127.4,63
120585,86.4,73
54152,113.8,56
614992,74.95,35
778245,102.95,52
2580818,0,20
299790,41.95,16
1464582,56,14
527441,40,47
625253,80,24
862515,55,51
128453,65,91
128458,490.07,12
718061,135,32
722173,295,9
1472438,67.5,18
655899,60,14
894487,39.95,13
639231,68,13
901824,49.5,15
556077,55,9
2415416,59.95,15
642574,55,12
888244,55,12
902852,99,17
556076,65,12
128188,69.95,16
1466015,59.95,12
1472692,65,10
1465971,55,12
905905,52.5,15
127333,100,24
897955,49.95,21
893692,67.5,14
1466004,55,21
1473574,170,13
635170,54.95,15
2415911,365,25
645027,175,19
127568,135,33
126716,110,36
718345,85,41
127462,125,40
887863,245,15
2415800,65,16
626576,74.95,44
3046269,20,24
923029,23.94,136
908228,41.79,23
920280,107.5,63
895418,76.95,12
761669,55,40
164559,169.95,15
544882,68.95,13
307998,81,27
1488801,47.95,44
741307,59.99,39
2303397,7.89,26
248837,79.95,15
1468375,149.95,10
543313,105,64
609369,80,37
2551498,99.95,13
2550943,59.95,25
603629,114.99,25
882812,70,12
634923,39.99,25
614858,49.7,35
923321,79.5,113
612831,125.95,245
1438486,156.5,42
868372,183.95,35
527380,10.95,37
599435,9.95,102
244435,155.95,56
2253271,117.57,36
169990,155.95,53
60708,163.95,36
539566,205.2,54
422235,145.2,46
527378,170.2,53
535488,210.95,63
55416,255.95,75
55415,130.95,74
544461,203.95,56
533422,237.95,61
249884,114.95,39
3475040,72,23
2186421,69.95,10
870222,51.69,34
539185,52.6,52
120324,93.33,52
266271,52.6,40
60710,68,50
120323,93.33,59
120322,93.33,49
527376,101.33,44
147420,134,41
527371,148.95,29
147421,134,39
112778,115,14
612510,75,39
265065,75,51
905642,59.95,22
753997,175.95,18
126408,71,24
2600999,59.99,6
620805,111.6,47
2254928,59.24,26
874149,84.6,20
607441,115,56
620277,95,45
131257,113.6,55
165898,60,25
52767,134.8,41
52768,105,51
2664372,115,20
769454,85.95,47
772058,129.95,85
626426,228.95,31
691870,219.95,24
894098,59.95,14
2570896,111.69,27
899108,59.95,17
235817,83.5,21
2502323,134,14
2577465,0,16
893598,65,19
527363,59.95,12
1871204,0,15
527362,98,42
133338,84.2,31
132653,88,43
109308,11.48,21
61122,23.98,54
606939,52.99,28
527361,73.95,57
60711,56.95,44
881389,75,18
648457,89.95,27
1752879,89.95,14
527358,35.75,43
612208,59.75,15
597558,69.95,72
261087,59.48,26
885029,59.95,17
1855478,44.99,42
527354,44.99,52
248515,44.99,42
904682,81.95,20
545102,147,32
250946,129,33
287955,76.95,23
540454,75,22
620067,194,25
760756,128,26
883554,154.99,11
56662,125,65
56661,106,101
2550836,72.95,20
902761,99.95,17
887850,104.99,15
641745,482,17
884180,510,12
147292,106,175
56577,105,121
56575,96.95,88
614402,122.95,116
147626,131,348
527348,50.99,54
264272,46.95,25
505639,52.99,111
203843,45.95,91
561734,171.95,17
869423,76.95,14
254634,125.95,13
636074,128.87,18
740717,91.8,33
630040,175,21
613835,99.4,40
110378,142.5,46
631507,161.76,38
297700,60,24
620019,80,28
203877,87.99,62
203988,59.95,21
204191,76.99,72
533321,80.95,93
57148,69.95,89
873234,101.09,50
56665,76.6,39
56666,115.6,55
873368,49.88,40
255811,71.95,43
255772,51.95,92
889934,49.95,15
778361,128.95,24
115752,113.2,35
868361,136.95,53
874188,34.99,47
56679,9.9,141
56677,69.3,43
50240,29.78,216
540449,43.99,223
50239,47.05,246
133058,79.67,54
145403,73.6,66
875273,56.29,46
178016,218.95,34
127316,65.95,97
556527,65.95,66
635635,49.95,62
165998,69.95,22
2388836,118,34
917583,45.95,48
620134,38.95,27
1753877,49.95,37
921963,247.95,59
591123,247.95,27
544595,247.95,99
649100,95.95,24
2052363,59.95,27
622788,57.47,34
538013,114,48
778209,34.95,16
200348,61.95,37
3490791,86.65,14
875637,23.76,46
110050,78.81,108
110048,9.94,97
645337,70.88,70
1447872,19.96,24
617801,57.4,47
627819,53.8,34
55718,43.8,51
537474,47.6,49
56337,55.4,70
641975,60.6,39
2253521,61.59,32
621698,130,30
699682,199,7
270605,89.99,24
894278,184,11
2485865,279,12
743326,95,20
621411,130,20
743256,69,21
503523,104.95,18
632686,123.95,21
774982,85,17
263738,78.95,13
901669,99,12
608979,45.95,26
200239,82.95,67
105879,79,17
527326,59.95,20
623553,99.95,16
235200,259,12
203521,119.95,13
527321,369,15
788788,199,18
789476,245,19
1466053,79.5,12
1951308,99,11
591366,261.95,67
582568,227.95,40
264235,49.99,41
631535,72.99,31
620146,66.95,32
778772,114.95,29
598230,94.95,76
2406329,65,13
904395,47.5,20
2672251,467,9
641474,82.95,10
147040,58.95,19
912522,66.05,17
577370,83.99,57
545601,103.95,23
249025,110,69
720176,149.95,22
509849,150,21
789364,274.99,17
789020,210,21
368431,36.95,71
2823632,325,14
654314,234.95,24
888406,89.95,14
906300,145.95,19
789058,49.95,40
617678,91.95,117
711250,41.6,19
592330,99.95,28
270087,214,34
269964,146,18
179186,178.95,52
179187,142.95,50
170224,135.95,78
532088,76.95,48
51890,133.95,71
291746,81.95,29
51896,267.95,44
205728,48,26
2404577,36,26
133070,150,75
121066,47.33,38
910271,54.99,28
920696,33.95,35
55714,88,104
55713,64.6,89
874322,173.2,108
614184,228,140
336215,43.95,30
175731,46.99,33
239101,49.95,42
286139,94.8,35
920886,29.95,51
366635,49.95,16
317198,138,38
828647,48.25,17
916310,37.95,36
620086,68.95,45
774495,88.95,53
248817,95.95,64
3134937,24,17
2565382,262.95,15
900739,199.95,21
543571,197.95,25
105918,145,26
2750856,110,17
788754,129,22
623571,54.99,37
54318,204.95,109
54319,215.95,107
54320,227.95,112
386518,183.95,89
251974,183.95,80
60714,87.95,69
875645,38.49,34
248448,203.95,64
533891,152.95,66
61068,65.56,44
104580,150,32
2010014,88.5,47
318419,97.95,26
748217,28.99,20
710537,69.33,15
607262,97.2,27
178608,128.95,39
533619,281.95,81
875676,111.73,19
630531,214.25,43
919361,126.67,36
55840,206.67,104
607188,92,31
617936,135.61,49
53081,47.94,74
53079,7.12,64
53157,30.41,105
55839,166.67,103
658610,206.75,18
53080,346.95,58
53159,29.94,113
55832,171.8,62
766286,111.95,27
860442,101.95,49
107885,103.92,65
620279,58.88,33
250414,55,23
60717,192.95,27
193738,123.95,25
193607,89.95,24
533646,202.95,78
52833,214.95,77
1522476,52,14
54351,220.6,105
114420,106.67,43
116609,181.4,61
213263,81.95,27
51408,289.95,70
290217,76.4,62
54354,144.2,43
51407,306.95,57
163977,28.99,56
167029,13.98,60
164945,31.98,34
54353,138.2,71
51410,158.95,76
696677,75,23
54843,40.99,71
54844,21.99,91
557132,68,44
461694,195.95,66
179152,302.95,93
872429,103,44
177339,44.95,32
874651,77.95,43
527292,73.95,61
724818,110,25
800843,62,26
770557,97.95,37
290587,84.42,72
55827,132.4,27
226081,83.95,18
262588,37.95,30
248228,103,22
164803,23.99,46
54037,103.4,93
54038,86.6,155
53472,155.95,56
53471,128.95,89
53473,135.95,99
852954,60,18
108289,43.1,34
911218,47.9,24
126124,51.5,49
203644,53.95,34
577404,72.95,69
132340,156,59
131660,138.2,64
877259,52.91,41
262743,57.95,74
53252,227.95,65
55822,75.8,56
619881,96,65
55823,105.8,53
53251,156.95,56
108288,13.49,33
527287,0,24
262804,55.95,24
55824,125.8,47
193260,54,29
293209,72,32
760983,175,23
905546,150,19
221714,81.95,20
231206,69,25
191795,0,31
2668653,125.7,29
537989,85.95,45
641774,129,28
534178,59.95,43
613968,69.75,59
544715,69.95,64
1959335,69.95,12
221826,220,10
889503,49.95,13
898161,83.95,11
386969,79.95,25
616174,92.99,73
299855,83.99,78
555343,55,23
891689,250,8
889543,340,13
906059,373,17
2176688,165,14
3148402,120,17
2261956,30.53,45
57935,76.49,79
527272,121.95,25
620585,74.95,44
536382,104,193
52579,95.95,368
52577,82.95,209
248827,80.95,113
609564,54.95,24
592367,60.95,49
57934,13.02,83
360017,79.95,40
533477,99.95,353
54682,85.95,210
422435,129.2,77
116935,109.95,96
901060,65.45,18
577395,68.95,38
367115,57.95,40
609918,115.8,65
55709,110.4,286
624380,75.95,38
667444,0,19
477744,87,85
918190,129.95,30
329974,61.95,24
477680,99.95,36
210950,79.95,52
877238,35,24
254006,121.95,14
743802,113,10
743930,69.95,12
540993,152.68,13
522983,163.16,12
501166,79.95,12
616955,35.95,149
294842,155,69
285041,198,51
606756,174,53
106832,61,64
606779,58.95,76
700677,52.95,30
106560,54.95,41
106800,213,71
610294,189,56
106725,162,52
106246,135,34
914118,49.95,17
206346,100,15
618211,57.95,36
629780,46.95,27
630049,71,51
542911,53.25,24
617383,49.95,37
544637,128.95,66
200580,98.95,51
576763,51.31,23
293898,70.58,44
200724,89,66
545149,189.95,74
631608,65,55
621986,112,32
202237,99.95,43
649820,64.95,23
620287,65.2,23
2560123,126,32
548047,39.45,19
322460,175.4,116
55703,47,31
55705,95.4,25
55704,78.8,48
60720,60,48
118883,74.2,42
712358,65,27
623877,78,27
118204,78,27
870246,256.58,29
131588,114.6,89
622007,59.95,54
208610,56,62
132419,74.33,24
118163,80.2,49
114473,73.6,46
177328,163.95,41
110777,42.48,87
55701,93.95,29
55702,273.95,47
60721,90.6,36
60722,98.95,26
200572,111.95,76
55820,52.75,58
538025,6.52,88
57248,85.95,57
717525,92.95,46
535321,203.95,69
533657,223.95,50
60725,218.95,46
710563,67,34
53200,38.99,40
53199,31.89,75
554687,150.95,36
451714,208.95,43
57245,79.95,65
57244,79.95,77
55819,0,21
624676,89.95,37
3614324,39.95,76
60726,165.95,36
217277,32,86
914987,35.95,27
911112,42.95,34
60724,63.95,37
169365,187.95,48
60723,94.95,56
243906,177.95,36
222220,80,34
217349,40,26
217288,38,31
355646,62.95,33
887707,24.95,19
906200,29.95,20
620640,147.95,24
550454,100.5,36
527255,76.95,39
386548,62.95,44
270797,79.99,95
367123,66.99,82
609217,59.95,55
270982,75.99,70
607282,59.2,30
553600,89.2,94
2258908,37.4,36
631712,53.33,39
249727,120.95,30
615647,42.95,38
286188,32.4,36
533369,51.6,40
56269,44.99,101
235117,34.95,51
619032,44.95,43
2664304,67,21
2524327,54.95,17
157537,41.95,30
428532,158,63
710469,83,30
422019,111.8,51
405179,48.95,37
3552995,62.5,32
144606,59.99,68
1932504,49.99,25
614440,64.99,56
621442,54.99,27
1719620,75,27
582477,100,41
225798,106.95,25
891313,99.95,13
259244,39.95,54
527242,44.99,36
773454,184.95,40
161669,59.99,41
624488,59.99,30
162755,59.99,53
620258,71.95,56
661209,82.95,27
636197,61.95,27
614488,61.95,74
231557,31.95,15
231555,46.95,25
200215,79.95,31
904840,59.95,20
613793,74,49
57931,54.95,70
57932,85.95,36
537521,39.97,66
111995,54.25,61
663603,43.52,45
109064,125.75,24
110405,71.97,46
550269,18.98,53
276091,44.95,22
547080,54.95,28
763167,79.95,17
218730,149,26
608169,129.75,23
849668,34.36,18
566306,0,28
566551,53.99,22
146172,185.4,30
640571,135,23
129037,66.44,24
192081,46.98,47
1475488,72.74,8
60729,162.6,63
774296,85.2,27
545163,0,44
252663,86.06,28
774297,85.2,22
803793,189,15
635147,206,20
584032,62,19
147227,82.95,69
212541,92.73,27
146099,121.67,33
529710,171.66,31
53982,99.95,469
908357,18.99,22
629095,99,66
566418,22.79,42
126513,102.95,47
711818,93,73
51436,110.63,56
517747,22.98,69
915877,114,35
533883,109.14,44
60731,241.95,34
631696,91.95,39
789267,235,7
908329,150,23
603372,165,28
803878,239,11
593978,315,17
257587,0,16
903130,106.95,16
293104,142.95,22
210929,89.95,97
51842,64.48,59
51843,35.99,56
51841,10.99,62
575942,53.01,16
575885,46.12,12
903209,124,19
576643,77.95,27
255790,57.95,49
3244532,47.62,46
574480,96.95,50
1562705,99.95,25
51999,104.53,58
903904,103,12
2261245,78.76,30
248838,67.95,20
527216,79.95,26
789748,59.99,24
789385,49.95,18
298395,99.95,61
159437,51.95,37
200314,166.95,23
778671,84.95,15
613710,97.95,129
623785,97.95,108
2363112,51,21
742005,94.09,20
712538,88,33
51330,110,52
109953,19.89,37
715311,13.45,20
527195,331,65
51332,100,45
551850,117.96,32
641656,174.3,26
52121,107.62,147
61195,313.95,46
177064,214.95,45
619953,186.67,30
2415250,103.5,10
904356,330,17
254113,433.95,68
169489,433.95,43
57240,74.9,33
878622,4.98,21
52853,174.47,81
57239,121.77,31
244104,181,69
177080,143.95,67
285774,115.33,84
191728,79.5,31
298896,286.95,79
261563,66.53,71
170060,403.95,129
60734,275.95,45
145775,295,45
870256,59.75,34
254112,279.95,80
113948,115.33,106
261564,21.93,55
169488,268.95,56
297908,181,42
113947,185.2,38
1582641,68.25,72
293140,122.95,19
54228,180.73,90
52123,76.3,120
60735,240.95,37
179232,218.95,35
57437,245.95,45
606697,124.95,29
3149710,99,15
110464,24.99,73
568859,125,29
2562541,175,25
833140,104.25,12
623179,138,42
152745,159,15
2575932,0,33
712949,122.63,57
623985,186.6,43
533630,183.5,93
561263,175.8,98
54230,115.67,55
52978,24.99,122
613517,156.4,85
541829,183.5,95
420570,146.4,43
56579,115.67,47
60737,17.99,68
533884,28.49,80
615510,7.47,43
1517116,41.8,92
540688,39.8,77
628331,115,15
113070,76.95,20
901416,76.95,22
609559,59.95,98
495637,63.95,86
190807,77.95,11
51405,42.99,69
51406,189.2,78
52596,92,154
194210,108,110
764676,86.95,30
290917,213.95,27
116129,163.6,40
1719117,140,17
540935,101,52
608008,87.95,65
154246,48.63,42
196634,89.95,24
2373485,139,10
211019,89.95,30
645015,65,46
527181,54.99,68
802650,44.99,43
527180,44.99,55
248516,44.99,40
1586106,160,18
2602379,106,23
1592545,114.99,20
120314,121,39
527178,157.8,46
874640,42.6,21
131726,65.6,40
1452118,100,34
227625,99.95,30
581680,0,15
2120088,178.95,13
170026,131.95,33
169164,81.95,43
619676,60,24
889762,228,15
629510,73.95,37
636579,95,29
162943,99,32
145853,140.07,65
60738,103.6,56
157651,82.95,38
199145,71.95,44
495337,92,33
899281,44.95,18
826079,38,37
614962,37,92
112745,78.95,33
2851255,84.95,16
527171,117.95,62
231603,142.95,66
231565,107.95,44
231564,92.95,55
2595045,51.99,20
2599176,94,16
2591921,32.95,11
110971,99.95,55
53177,108,79
108524,59.8,57
898898,79.95,23
775054,299,11
660241,64.95,14
624533,111.4,17
555610,78,24
115873,62.67,31
117019,91.2,30
121252,115,38
117295,80,39
868202,91.8,48
868209,135.4,25
209158,61.95,33
920191,47.5,60
646136,48.95,30
920031,51.99,56
163775,90,26
57667,171.95,48
57665,183.95,84
1772704,313.95,17
3229094,63.99,39
251941,266.95,33
789639,158.99,19
789029,129,14
902758,94.95,15
1839616,49.99,14
2373671,89.33,33
2377722,106.67,9
788110,152.95,23
907462,64.99,22
609360,79.99,24
217691,69.99,18
3132249,39.95,17
623459,99,45
880666,89,98
278976,140,64
281079,69.95,25
281221,89.95,17
107307,28.75,28
872182,0,27
108904,17.99,25
527156,56.95,88
533939,44.95,115
60739,39.95,98
248769,39.95,29
495616,40.95,35
775115,39.95,11
203601,49.95,18
546720,59.99,16
778571,60.95,20
592473,82.95,16
170181,48.95,83
608785,47.95,99
179205,58.95,76
641652,69.99,16
700430,36.95,27
147165,34.95,35
141976,37.99,109
879789,46.49,34
545997,32.76,88
643918,61.99,15
621982,54.99,18
288325,26.61,165
536624,27.11,135
559848,24.98,48
740313,33.33,66
734294,10.97,41
560056,95.93,38
125663,110,30
560011,10.68,54
322740,41.2,60
608212,75,29
286411,152,87
829551,52.95,22
700783,69,23
104137,22.97,23
115827,104.4,45
527138,92.95,94
533974,89.95,69
617526,83,20
118369,95.4,32
607277,93,29
598456,38.95,25
132280,154,61
118368,147.4,41
60740,91.8,32
52729,57.65,69
52728,32,79
52727,76.56,62
632255,57.6,22
253938,185.95,75
876763,83.33,37
60741,177.95,60
846711,120,18
2559778,168.43,18
624249,46.95,29
593993,46.95,20
114375,103.6,19
638025,142.93,22
527135,176.2,154
120209,174.8,119
635618,115.6,77
298884,79.95,53
268242,73.95,43
268226,79.95,50
115333,102.2,34
117504,114.2,39
200415,126.95,29
663201,99.95,75
248793,79.95,191
253991,94.95,114
872206,109.27,22
614960,92.31,139
633216,105.4,31
285925,104.2,49
120961,148.2,28
607768,140,78
213166,32.95,27
640515,43.95,41
575282,39.95,39
545430,47,31
2829362,44,25
725142,39.95,16
127670,60,22
610165,55,32
552726,145,17
2631451,104.6,30
564713,53.95,15
565106,52.95,44
52614,89.8,61
52615,108.6,60
52616,145.6,50
533661,100,84
52580,84.95,139
314734,49,41
527130,58.8,53
740624,105.6,32
133128,149,28
132371,130.8,25
145236,105.6,33
132376,173,29
260048,60,50
830183,58.95,28
2539092,56.95,23
190013,46,42
53082,174.95,41
53083,239.95,66
533618,217.95,40
183144,49.95,41
120619,159.4,57
133433,171.8,44
279140,74.95,44
270682,106,45
3485333,86.4,27
918864,69.2,31
51984,144.8,99
51983,134.8,75
260082,69.95,31
229133,72.95,36
129099,52.95,35
918685,55,27
129238,65.95,40
904585,55.95,17
291622,197.95,41
134931,305,16
607598,49.95,67
129475,55.95,46
177823,139.95,37
229168,78.95,66
195061,69.95,38
254373,64.95,27
868173,57,20
113837,140,31
902390,53.95,11
2832399,250,7
768814,247.95,32
117829,132,62
618831,40,39
633860,40,58
169303,0,12
1656973,147.39,22
57922,119.95,52
622639,44.95,43
450438,303.95,106
527106,286.95,92
625044,71.95,20
623477,64.95,41
575860,86.05,24
293892,139.95,73
582265,75,41
868087,72.4,31
410136,104.95,24
543841,100.95,52
567775,111.95,103
54287,77.95,66
609741,47.95,47
919055,48.95,39
135596,57.95,39
908647,49.95,20
148138,287.95,39
613473,101.5,64
2071500,99.95,10
53961,91.95,129
53962,122.99,149
55193,149.95,55
55194,140.95,99
